대학명,시도,시군구,대계열,학과명
세경대학교,강원,강원 영월군,자연계열,호텔조리과
세경대학교,강원,강원 영월군,의약계열,간호과
세경대학교,강원,강원 영월군,의약계열,간호학과(4년제)
세경대학교,강원,강원 영월군,의약계열,미술치료과
세경대학교,강원,강원 영월군,의약계열,병원의료정보과
세경대학교,강원,강원 영월군,예체능계열,스포츠복지과(인문사회)
영진전문대학교,대구,대구 북구,사회계열,경영학과
영진전문대학교,대구,대구 북구,사회계열,경영회계서비스계열
영진전문대학교,대구,대구 북구,사회계열,호텔항공관광계열
영진전문대학교,대구,대구 북구,사회계열,국제관광학과
영진전문대학교,대구,대구 북구,사회계열,호텔항공관광과
영진전문대학교,대구,대구 북구,사회계열,스마트세무회계과
영진전문대학교,대구,대구 북구,사회계열,사회복지과
영진전문대학교,대구,대구 북구,사회계열,사회복지학과
영진전문대학교,대구,대구 북구,사회계열,군사학과
영진전문대학교,대구,대구 북구,사회계열,보건의료행정과
영진전문대학교,대구,대구 북구,사회계열,부사관계열
영진전문대학교,대구,대구 북구,사회계열,국방군사계열(전투부사관과)
영진전문대학교,대구,대구 북구,교육계열,유아교육과
영진전문대학교,대구,대구 북구,공학계열,건축공학과
영진전문대학교,대구,대구 북구,공학계열,건축과
영진전문대학교,대구,대구 북구,공학계열,인테리어디자인과(3년제)
영진전문대학교,대구,대구 북구,공학계열,무인항공드론과
영진전문대학교,대구,대구 북구,공학계열,컴퓨터응용기계계열
영진전문대학교,대구,대구 북구,공학계열,컴퓨터응용기계공학과
영진전문대학교,대구,대구 북구,공학계열,정밀기계공학과
영진전문대학교,대구,대구 북구,공학계열,스마트기계과
영진전문대학교,대구,대구 북구,공학계열,스마트금형과
영진전문대학교,대구,대구 북구,공학계열,스마트융합기계과
영진전문대학교,대구,대구 북구,공학계열,AI융합기계계열
영진전문대학교,대구,대구 북구,공학계열,전자정보계열(미래자동차전자과)
영진전문대학교,대구,대구 북구,공학계열,반도체전자계열(미래자동차전자과)
영진전문대학교,대구,대구 북구,공학계열,디지털전기공학과
영진전문대학교,대구,대구 북구,공학계열,전자정보계열
영진전문대학교,대구,대구 북구,공학계열,ICT융합전자과
영진전문대학교,대구,대구 북구,공학계열,ICT반도체전자계열
영진전문대학교,대구,대구 북구,공학계열,신재생에너지전기계열
영진전문대학교,대구,대구 북구,공학계열,반도체전자계열
영진전문대학교,대구,대구 북구,공학계열,반도체계열
영진전문대학교,대구,대구 북구,공학계열,콘텐츠디자인과
영진전문대학교,대구,대구 북구,공학계열,컴퓨터정보계열(컴퓨터정보과/일본IT과)
영진전문대학교,대구,대구 북구,공학계열,컴퓨터정보계열(AI·빅데이터응용소프트웨어과/정보보안·게임콘텐츠과)
영진전문대학교,대구,대구 북구,공학계열,컴퓨터정보계열(AI클라우드프로그래밍과/일본IT과)
영진전문대학교,대구,대구 북구,공학계열,전자정보통신공학과
영진전문대학교,대구,대구 북구,공학계열,컴퓨터정보계열
영진전문대학교,대구,대구 북구,공학계열,국방군사계열(항공정비부사관과)
영진전문대학교,대구,대구 북구,공학계열,컴퓨터정보공학과(1년과정)
영진전문대학교,대구,대구 북구,공학계열,신재생에너지전기계열(자동화시스템과)
영진전문대학교,대구,대구 북구,자연계열,반려동물과
영진전문대학교,대구,대구 북구,자연계열,펫케어과
영진전문대학교,대구,대구 북구,자연계열,동물보건과
영진전문대학교,대구,대구 북구,자연계열,조리전공
영진전문대학교,대구,대구 북구,자연계열,조리제과제빵과
영진전문대학교,대구,대구 북구,의약계열,간호학과(4년제)
영진전문대학교,대구,대구 북구,의약계열,국방군사계열(응급구조의무부사관과)
영진전문대학교,대구,대구 북구,의약계열,보건의료행정과(3년제)
영진전문대학교,대구,대구 북구,예체능계열,건축인테리어디자인계열
영진전문대학교,대구,대구 북구,예체능계열,만화애니메이션과
영진전문대학교,대구,대구 북구,예체능계열,만화애니메이션과(3년제)
영진전문대학교,대구,대구 북구,예체능계열,방송영상미디어과
영진전문대학교,대구,대구 북구,예체능계열,뷰티융합과
영진전문대학교,대구,대구 북구,예체능계열,뷰티융합학과
영진전문대학교,대구,대구 북구,예체능계열,스포츠재활과
오산대학교,경기,경기 오산시,인문계열,관광중국어과
오산대학교,경기,경기 오산시,인문계열,호텔관광과
오산대학교,경기,경기 오산시,사회계열,마케팅경영과
오산대학교,경기,경기 오산시,사회계열,산업경영과
오산대학교,경기,경기 오산시,사회계열,산업경영학과
오산대학교,경기,경기 오산시,사회계열,호텔관광경영과
오산대학교,경기,경기 오산시,사회계열,외식사업과
오산대학교,경기,경기 오산시,사회계열,호텔관광경영학과
오산대학교,경기,경기 오산시,사회계열,외식사업학과
오산대학교,경기,경기 오산시,사회계열,미디어마케팅경영과
오산대학교,경기,경기 오산시,사회계열,문화마케팅경영학과
오산대학교,경기,경기 오산시,사회계열,호텔관광학과
오산대학교,경기,경기 오산시,사회계열,항공서비스과
오산대학교,경기,경기 오산시,사회계열,항공서비스학과
오산대학교,경기,경기 오산시,사회계열,글로벌호텔관광과
오산대학교,경기,경기 오산시,사회계열,글로벌호텔관광학과
오산대학교,경기,경기 오산시,사회계열,항공서비스경영학과
오산대학교,경기,경기 오산시,사회계열,카페바리스타과
오산대학교,경기,경기 오산시,사회계열,금융정보과
오산대학교,경기,경기 오산시,사회계열,세무회계과
오산대학교,경기,경기 오산시,사회계열,사회복지상담과
오산대학교,경기,경기 오산시,사회계열,사회복지상담학과
오산대학교,경기,경기 오산시,사회계열,군사계열
오산대학교,경기,경기 오산시,사회계열,실용사회복지과
오산대학교,경기,경기 오산시,사회계열,경찰행정과
오산대학교,경기,경기 오산시,사회계열,경찰행정학과
오산대학교,경기,경기 오산시,사회계열,전투기술부사관과
오산대학교,경기,경기 오산시,사회계열,드론융합부사관과
오산대학교,경기,경기 오산시,교육계열,평생학습학과
오산대학교,경기,경기 오산시,교육계열,아동보육과
오산대학교,경기,경기 오산시,교육계열,유아교육과
오산대학교,경기,경기 오산시,교육계열,유아교육학과
오산대학교,경기,경기 오산시,공학계열,기술행정부사관과
오산대학교,경기,경기 오산시,공학계열,기계공학과
오산대학교,경기,경기 오산시,공학계열,기계과
오산대학교,경기,경기 오산시,공학계열,스마트기계과
오산대학교,경기,경기 오산시,공학계열,스마트기계공학과
오산대학교,경기,경기 오산시,공학계열,자동차계열
오산대학교,경기,경기 오산시,공학계열,자동차공학과
오산대학교,경기,경기 오산시,공학계열,자동차과
오산대학교,경기,경기 오산시,공학계열,스마트자동차과
오산대학교,경기,경기 오산시,공학계열,스마트자동차공학과
오산대학교,경기,경기 오산시,공학계열,전기공학과
오산대학교,경기,경기 오산시,공학계열,전기과
오산대학교,경기,경기 오산시,공학계열,전자과
오산대학교,경기,경기 오산시,공학계열,반도체장비과
오산대학교,경기,경기 오산시,공학계열,컴퓨터소프트웨어과
오산대학교,경기,경기 오산시,공학계열,게임콘텐츠과
오산대학교,경기,경기 오산시,공학계열,모바일 ·IoT과
오산대학교,경기,경기 오산시,공학계열,컴퓨터정보계열
오산대학교,경기,경기 오산시,공학계열,사이버보안과
오산대학교,경기,경기 오산시,공학계열,스마트IT과
오산대학교,경기,경기 오산시,공학계열,산업공학과
오산대학교,경기,경기 오산시,공학계열,안전보건관리과
오산대학교,경기,경기 오산시,공학계열,안전보건관리학과
오산대학교,경기,경기 오산시,자연계열,반려동물관리과
오산대학교,경기,경기 오산시,자연계열,동물보건과
